time        position    velocity    acc         throttle    brake       thrust      drag        brake_force 
3.66        30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
3.67        30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
3.68        30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
3.69        30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
3.70        30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
3.71        30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
3.72        30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
3.73        30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
3.74        30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
3.75        30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
3.76        30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
3.77        30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
3.78        30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
3.79        30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
3.80        30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
3.81        30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
3.82        30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
3.83        30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
3.84        30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
3.85        30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
3.86        30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
3.87        30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
3.88        30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
3.89        30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
3.90        30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
3.91        30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
3.92        30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
3.93        30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
3.94        30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
3.95        30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
3.96        30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
3.97        30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
3.98        30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
3.99        30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
4.00        30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
4.01        30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
4.02        30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
4.03        30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
4.04        30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
4.05        30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
4.06        30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
4.07        30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
4.08        30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
4.09        30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
4.10        30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
4.11        30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
