time        position    velocity    acc         throttle    brake       thrust      drag        brake_force 
169.65      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
169.66      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
169.67      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
169.68      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
169.69      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
169.70      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
169.71      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
169.72      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
169.73      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
169.74      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
169.75      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
169.76      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
169.77      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
169.78      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
169.79      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
169.80      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
169.81      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
169.82      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
169.83      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
169.84      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
169.85      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
169.86      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
169.87      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
169.88      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
169.89      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
169.90      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
169.91      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
169.92      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
169.93      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
169.94      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
169.95      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
169.96      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
169.97      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
169.98      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
169.99      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
170.00      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
170.01      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
170.02      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
170.03      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
170.04      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
170.05      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
170.06      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
170.07      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
170.08      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
170.09      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
170.10      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
170.11      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
170.12      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
170.13      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
170.14      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
170.15      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
170.16      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
170.17      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
170.18      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
170.19      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
170.20      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
170.21      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
170.22      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
170.23      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
170.24      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
170.25      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
170.26      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
170.27      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
170.28      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
170.29      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
170.30      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
170.31      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
170.32      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
170.33      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
170.34      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
170.35      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
170.36      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
170.37      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
170.38      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
170.39      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
170.40      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
170.41      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
170.42      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
170.43      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
170.44      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
170.45      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
170.46      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
170.47      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
170.48      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
170.49      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
170.50      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
170.51      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
170.52      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
170.53      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
170.54      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
170.55      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
170.56      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
170.57      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
170.58      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
170.59      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
170.60      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
170.61      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
170.62      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
170.63      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
170.64      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
170.65      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
170.66      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
170.67      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
170.68      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
170.69      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
170.70      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
170.71      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
170.72      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
170.73      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
170.74      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
170.75      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
170.76      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
170.77      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
170.78      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
170.79      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
170.80      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
170.81      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
170.82      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
170.83      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
170.84      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
170.85      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
170.86      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
170.87      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
170.88      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
170.89      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
170.90      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
170.91      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
170.92      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
170.93      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
170.94      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
170.95      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
170.96      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
170.97      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
170.98      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
170.99      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
171.00      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
171.01      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
171.02      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
171.03      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
171.04      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
171.05      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
171.06      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
171.07      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
171.08      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
171.09      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
171.10      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
171.11      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
171.12      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
171.13      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
171.14      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
171.15      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
171.16      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
171.17      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
171.18      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
171.19      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
171.20      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
171.21      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
171.22      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
171.23      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
171.24      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
171.25      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
171.26      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
171.27      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
171.28      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
171.29      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
171.30      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
171.31      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
171.32      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
171.33      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
171.34      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
171.35      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
171.36      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
171.37      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
171.38      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
171.39      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
171.40      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
171.41      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
171.42      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
171.43      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
171.44      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
171.45      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
171.46      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
171.47      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
171.48      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
171.49      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
171.50      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
171.51      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
171.52      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
171.53      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
171.54      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
171.55      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
171.56      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
171.57      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
171.58      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
171.59      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
171.60      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
171.61      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
171.62      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
171.63      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
171.64      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
171.65      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
171.66      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
171.67      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
171.68      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
171.69      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
171.70      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
171.71      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
171.72      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
171.73      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
171.74      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
171.75      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
171.76      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
171.77      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
171.78      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
171.79      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
171.80      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
171.81      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
171.82      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
171.83      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
171.84      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
171.85      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
171.86      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
171.87      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
171.88      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
171.89      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
171.90      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
171.91      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
171.92      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
171.93      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
171.94      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
171.95      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
171.96      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
171.97      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
171.98      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
171.99      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
172.00      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
172.01      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
172.02      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
172.03      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
172.04      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
172.05      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
172.06      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
172.07      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
172.08      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
172.09      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
172.10      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
172.11      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
172.12      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
172.13      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
172.14      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
172.15      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
172.16      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
172.17      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
172.18      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
172.19      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
172.20      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
172.21      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
172.22      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
172.23      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
172.24      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
172.25      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
172.26      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
172.27      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
172.28      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
172.29      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
172.30      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
172.31      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
172.32      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
172.33      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
172.34      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
172.35      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
172.36      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
172.37      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
172.38      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
172.39      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
172.40      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
172.41      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
172.42      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
172.43      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
172.44      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
172.45      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
172.46      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
172.47      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
172.48      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
172.49      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
172.50      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
172.51      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
172.52      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
172.53      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
172.54      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
172.55      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
172.56      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
172.57      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
172.58      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
172.59      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
172.60      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
172.61      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
172.62      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
172.63      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
172.64      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
172.65      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
172.66      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
172.67      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
172.68      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
172.69      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
172.70      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
172.71      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
172.72      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
172.73      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
172.74      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
172.75      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
172.76      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
172.77      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
172.78      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
172.79      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
172.80      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
172.81      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
172.82      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
172.83      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
172.84      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
172.85      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
172.86      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
172.87      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
172.88      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
172.89      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
172.90      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
172.91      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
172.92      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
172.93      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
172.94      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
172.95      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
172.96      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
172.97      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
172.98      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
172.99      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
173.00      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
173.01      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
173.02      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
173.03      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
173.04      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
173.05      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
173.06      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
173.07      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
173.08      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
173.09      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
173.10      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
173.11      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
173.12      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
173.13      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
173.14      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
173.15      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
173.16      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
173.17      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
173.18      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
173.19      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
173.20      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
173.21      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
173.22      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
173.23      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
173.24      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
173.25      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
173.26      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
173.27      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
173.28      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
173.29      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
173.30      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
173.31      30.00       0.00        0.00        0.0000      0.00        0.00        0.00        0.00        
