time        position    velocity    acc         throttle    brake       thrust      drag        brake_force 
65.06       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
65.07       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
65.08       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
65.09       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
65.10       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
65.11       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
65.12       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
65.13       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
65.14       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
65.15       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
65.16       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
65.17       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
65.18       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
65.19       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
65.20       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
65.21       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
65.22       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
65.23       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
65.24       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
65.25       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
65.26       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
65.27       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
65.28       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
65.29       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
65.30       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
65.31       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
65.32       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
65.33       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
65.34       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
65.35       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
65.36       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
65.37       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
65.38       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
65.39       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
65.40       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
65.41       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
65.42       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
65.43       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
65.44       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
65.45       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
65.46       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
65.47       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
65.48       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
65.49       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
65.50       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
65.51       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
65.52       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
65.53       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
65.54       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
65.55       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
65.56       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
65.57       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
65.58       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
65.59       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
65.60       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
65.61       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
65.62       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
65.63       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
65.64       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
65.65       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
65.66       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
65.67       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
65.68       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
65.69       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
65.70       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
65.71       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
65.72       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
65.73       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
65.74       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
65.75       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
65.76       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
65.77       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
65.78       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
65.79       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
65.80       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
65.81       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
65.82       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
65.83       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
65.84       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
65.85       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
65.86       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
65.87       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
65.88       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
65.89       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
65.90       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
65.91       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
65.92       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
65.93       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
65.94       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
65.95       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
65.96       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
65.97       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
65.98       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
65.99       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
66.00       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
66.01       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
66.02       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
66.03       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
66.04       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
66.05       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
66.06       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
66.07       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
66.08       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
66.09       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
66.10       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
66.11       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
66.12       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
66.13       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
66.14       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
66.15       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
66.16       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
66.17       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
66.18       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
66.19       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
66.20       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
66.21       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
66.22       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
66.23       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
66.24       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
66.25       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
66.26       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
66.27       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
66.28       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
66.29       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
66.30       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
66.31       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
66.32       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
66.33       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
66.34       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
66.35       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
66.36       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
66.37       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
66.38       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
66.39       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
66.40       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
66.41       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
66.42       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
66.43       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
66.44       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
66.45       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
66.46       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
66.47       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
66.48       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
66.49       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
66.50       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
66.51       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
66.52       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
66.53       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
66.54       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
66.55       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
66.56       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
66.57       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
66.58       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
66.59       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
66.60       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
66.61       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
66.62       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
66.63       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
66.64       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
66.65       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
66.66       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
66.67       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
66.68       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
66.69       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
66.70       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
66.71       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
66.72       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
66.73       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
66.74       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
66.75       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
66.76       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
66.77       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
66.78       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
66.79       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
66.80       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
66.81       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
66.82       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
66.83       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
66.84       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
66.85       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
66.86       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
66.87       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
66.88       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
66.89       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
66.90       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
66.91       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
66.92       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
66.93       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
66.94       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
66.95       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
66.96       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
66.97       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
66.98       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
66.99       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
67.00       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
67.01       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
67.02       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
67.03       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
67.04       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
67.05       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
67.06       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
67.07       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
67.08       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
67.09       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
67.10       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
67.11       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
67.12       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
67.13       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
67.14       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
67.15       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
67.16       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
67.17       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
67.18       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
67.19       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
67.20       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
67.21       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
67.22       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
67.23       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
67.24       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
67.25       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
67.26       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
67.27       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
67.28       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
67.29       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
67.30       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
67.31       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
67.32       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
67.33       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
67.34       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
67.35       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
67.36       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
67.37       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
67.38       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
67.39       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
67.40       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
67.41       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
67.42       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
67.43       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
67.44       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
67.45       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
67.46       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
67.47       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
67.48       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
67.49       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
67.50       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
67.51       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
67.52       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
67.53       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
67.54       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
67.55       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
67.56       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
67.57       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
67.58       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
67.59       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
67.60       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
67.61       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
67.62       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
67.63       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
67.64       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
67.65       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
67.66       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
67.67       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
67.68       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
67.69       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
67.70       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
67.71       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
67.72       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
67.73       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
67.74       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
67.75       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
67.76       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
67.77       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
67.78       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
67.79       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
67.80       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
67.81       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
67.82       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
67.83       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
67.84       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
67.85       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
67.86       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
67.87       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
67.88       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
67.89       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
67.90       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
67.91       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
67.92       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
67.93       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
67.94       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
67.95       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
67.96       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
67.97       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
67.98       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
67.99       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
68.00       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
68.01       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
68.02       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
68.03       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
68.04       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
68.05       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
68.06       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
68.07       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
68.08       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
68.09       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
68.10       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
68.11       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
68.12       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
68.13       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
68.14       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
68.15       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
68.16       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
68.17       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
68.18       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
68.19       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
68.20       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
68.21       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
68.22       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
68.23       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
68.24       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
68.25       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
68.26       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
68.27       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
68.28       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
68.29       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
68.30       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
68.31       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
68.32       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
68.33       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
68.34       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
68.35       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
68.36       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
68.37       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
68.38       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
68.39       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
68.40       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
68.41       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
68.42       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
68.43       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
68.44       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
68.45       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
68.46       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
68.47       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
68.48       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
68.49       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
68.50       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
68.51       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
68.52       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
68.53       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
68.54       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
68.55       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
68.56       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
68.57       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
68.58       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
68.59       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
68.60       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
68.61       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
68.62       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
68.63       850.57      -0.00       0.00        0.0000      1.00        0.00        0.00        0.00        
